Wallet No,Address,Balance,Age,Occupation,Loan Approval,Balance Deviation (CV),Send Money_1,Send Money_2,Send Money_3,Received Money_1,Received Money_2,Received Money_3,Cash In_1,Cash In_2,Cash In_3,Cash Out_1,Cash Out_2,Cash Out_3,Make Payment_1,Make Payment_2,Make Payment_3,Pay Bill_1,Pay Bill_2,Add Money_1,Add Money_2,Add Money_3,Fund Transfer_1,Fund Transfer_2,Fund Transfer_3,Request Money,Remittance_1,Remittance_2,Donation_1,Donation_2,Others_1,Others_2,Others_3
1093701212,Urban,20402.81,53,Govt. Service,Eligible,24.81,2,3,1,2,4,4,0,9,6,3,6,6,3,5,2,4,4,2,5,3,1,1,2,3,2,2,1,3,2,0,0
1597177441,Urban,39933.92,58,Govt. Service,Eligible,21.39,2,3,1,2,5,5,1,3,3,3,6,8,1,3,1,6,3,3,3,5,1,0,0,1,2,2,0,4,2,0,0
1578523021,Urban,34137.88,34,Govt. Service,Eligible,22.57,2,2,1,3,4,4,0,5,4,1,3,7,3,3,0,6,5,2,4,0,2,2,0,0,1,2,1,4,0,1,0
1594745238,Urban,22485.35,33,Business,Eligible,29.17,2,3,1,0,1,0,0,9,4,3,3,1,0,0,1,6,0,3,6,9,2,2,2,3,1,2,0,4,2,1,0
1087035518,Urban,46063.59,45,Business,Eligible,28.93,0,0,2,2,3,6,2,4,4,0,3,4,1,6,2,1,4,2,3,10,0,4,0,3,0,2,0,1,0,0,0
1604555408,Urban,20096.27,60,Doctor,Eligible,25.09,0,2,3,1,4,8,2,4,7,2,4,5,1,0,2,1,2,1,5,3,1,0,3,0,1,1,1,2,2,0,0
1672299811,Rural,30462.28,57,Govt. Service,Eligible,24.88,0,0,2,2,2,8,0,4,3,3,6,7,3,0,2,4,3,2,6,9,1,4,3,0,0,2,0,2,0,1,0
1758960816,Urban,30420.81,40,Business,Eligible,24.25,1,0,0,2,2,9,2,5,6,0,4,7,1,0,0,1,0,3,2,4,1,1,1,1,3,0,1,2,1,0,0
1208342606,Urban,37296.25,30,NGO,Eligible,24.98,2,1,6,0,5,2,1,8,1,2,4,4,4,0,2,4,3,1,4,0,2,1,3,0,1,1,1,2,2,1,0
1526134208,Urban,22118.72,47,Engineer,Eligible,27.41,0,3,2,3,0,8,0,5,0,2,6,1,4,5,1,0,4,2,6,10,0,4,1,1,2,2,0,2,1,1,0
1201421298,Urban,46113.72,36,Govt. Service,Eligible,23.48,2,1,2,2,2,5,2,6,0,2,5,7,2,1,1,6,0,1,2,8,0,2,5,1,3,1,0,3,2,1,0
1970495243,Urban,29337.49,41,Engineer,Eligible,21.6,1,3,1,0,1,10,2,4,2,1,5,1,1,1,0,6,0,0,2,3,2,3,5,1,1,0,0,1,0,1,0
1985868099,Urban,31136.12,50,Govt. Service,Eligible,20.11,2,3,2,0,5,3,2,9,6,0,5,4,1,4,1,3,2,3,4,6,0,1,1,3,2,0,1,4,0,0,0
1098301081,Rural,35289.09,50,NGO,Eligible,21.19,0,0,5,0,0,9,1,7,4,2,3,2,0,5,2,6,2,3,2,0,2,0,3,3,1,1,1,1,2,1,0
1386955746,Urban,22572.75,66,Doctor,Eligible,27.12,2,0,0,2,4,8,1,5,4,1,6,5,3,4,0,1,2,0,5,9,1,1,5,0,0,0,1,4,2,0,0
1168072299,Rural,49355.92,71,Lawyer,Eligible,29.85,2,2,1,2,5,9,0,9,7,1,5,3,2,2,0,4,3,2,6,8,0,2,2,0,2,0,0,1,0,0,0
1789942514,Urban,46631.3,50,Doctor,Eligible,24.23,2,0,2,0,4,6,2,4,2,1,5,5,2,6,0,5,1,0,4,5,1,0,1,3,0,2,1,2,0,1,0
1115217810,Urban,25875.01,54,Doctor,Eligible,27.44,1,0,2,0,2,3,1,3,0,0,3,2,0,7,1,1,5,2,3,1,0,0,4,2,2,1,1,4,0,0,0
1906595896,Rural,34562.22,42,NGO,Eligible,22.46,2,2,4,1,2,8,0,5,5,0,6,4,4,2,0,5,4,2,3,3,0,2,4,0,2,1,1,3,1,0,0
1942051756,Urban,27507.36,43,Business,Eligible,29.7,1,3,4,0,1,0,1,6,2,1,5,0,0,6,0,6,5,2,4,8,2,0,2,0,0,1,1,2,1,0,0
1750626459,Rural,36304.28,20,Govt. Service,Eligible,22.93,0,1,6,2,1,4,0,2,4,2,5,4,0,6,0,3,4,2,4,9,1,2,4,0,1,0,0,4,1,1,0
1521906755,Rural,32896.52,20,Private Service,Eligible,29.69,1,1,5,2,0,4,1,4,4,0,3,1,1,4,2,4,4,0,2,9,0,3,5,1,2,0,0,1,0,0,0
1320724070,Urban,24557.66,31,Private Service,Eligible,20.74,2,0,2,1,3,11,1,7,6,2,4,4,3,0,2,0,4,3,6,0,2,2,1,3,1,1,1,4,1,0,0
1965064770,Urban,49964.63,40,Lawyer,Eligible,22.28,2,2,3,1,1,5,1,9,6,1,6,4,0,5,1,5,4,0,4,10,0,3,0,0,1,2,0,3,0,1,0
1559177304,Rural,20172.68,75,Engineer,Eligible,21.68,0,2,4,2,2,10,1,6,2,0,4,2,2,4,0,6,3,1,2,7,2,4,0,2,2,2,1,1,1,1,0
1872560750,Urban,28362.36,64,Lawyer,Eligible,23.73,2,3,5,1,3,11,1,6,3,0,4,3,0,4,1,1,1,0,2,1,0,4,3,2,0,0,1,2,2,1,0
1614565621,Urban,27338.9,27,Lawyer,Eligible,21.17,2,3,1,0,4,6,1,7,3,1,4,5,4,3,1,2,1,3,6,1,1,0,1,2,0,2,0,2,0,0,0
1386433982,Urban,34039.43,53,Govt. Service,Eligible,22.06,0,2,1,3,0,10,1,4,5,0,3,5,0,4,0,2,0,0,5,0,1,2,3,1,1,0,0,0,1,0,0
1234188971,Rural,20487.21,77,Engineer,Eligible,22.9,1,1,2,0,1,8,1,9,4,3,5,4,0,4,2,6,0,2,3,8,1,2,4,1,3,2,0,1,1,0,0
1077027589,Urban,38236.1,51,Govt. Service,Eligible,20.6,0,0,0,2,0,6,2,8,6,2,5,3,3,0,1,2,0,2,3,10,1,1,5,1,1,0,1,1,0,1,0
1540620009,Urban,23750.84,36,Business,Eligible,24.28,2,0,1,3,0,7,0,8,4,0,6,7,4,6,1,1,5,0,3,10,1,4,2,3,0,0,0,3,2,0,0
1216973847,Urban,45855.6,54,Private Service,Eligible,27.23,2,3,0,3,4,8,0,6,7,3,4,8,3,7,1,5,4,3,5,5,0,4,1,3,2,2,1,0,2,1,0
1912292985,Rural,34429.28,65,Doctor,Eligible,29.21,0,1,3,2,4,12,0,6,7,0,5,0,1,0,2,5,0,3,6,7,0,4,0,0,1,1,1,4,0,0,0
1784445057,Urban,31415.3,78,Doctor,Eligible,24.76,1,3,3,1,0,8,0,6,6,1,3,2,1,3,2,5,1,2,6,7,2,0,1,0,0,1,1,3,0,1,0
1488816886,Rural,38605.3,25,Private Service,Eligible,27.83,0,1,2,0,4,9,1,2,1,0,5,3,2,4,1,3,4,2,5,5,2,3,2,0,0,0,1,1,1,1,0
1709412349,Urban,39615.1,48,Business,Eligible,28.32,2,3,0,0,1,4,2,6,3,1,3,8,3,0,2,0,2,2,5,0,2,4,0,0,1,2,1,4,1,0,0
1589204156,Rural,28337.22,36,Govt. Service,Eligible,29.39,2,3,0,0,0,8,0,9,7,0,5,0,0,2,2,0,1,1,6,7,2,4,4,0,2,0,0,1,2,0,0
1424620955,Urban,44228.15,27,Business,Eligible,22.65,0,1,5,2,5,3,0,7,6,3,4,1,0,4,1,1,2,2,5,3,2,0,4,1,1,2,1,1,1,0,0
1498242132,Urban,47650.19,34,Private Service,Eligible,25.47,0,2,0,1,2,0,0,2,2,1,5,4,0,0,2,6,1,1,4,0,1,0,2,0,0,1,0,4,2,0,0
1553046609,Urban,20243.74,64,Lawyer,Eligible,28.55,2,2,1,3,0,3,2,9,2,1,6,2,3,7,0,4,1,1,5,9,0,1,2,1,1,2,1,4,0,1,0
1592298921,Urban,23205.85,80,Lawyer,Eligible,25.4,0,1,3,2,1,10,0,4,6,0,3,4,2,0,2,0,4,0,3,8,1,4,2,0,0,0,0,3,2,0,0
1842329564,Urban,22808.57,46,Doctor,Eligible,28.41,0,1,3,0,5,9,2,4,6,2,4,0,1,3,0,6,5,0,3,4,0,1,1,1,2,1,0,4,2,0,0
1492652141,Urban,26111.6,72,Doctor,Eligible,22.38,2,3,1,1,4,9,1,5,1,1,6,5,4,0,1,1,2,0,6,3,2,3,3,3,3,0,0,4,0,0,0
1285539168,Urban,23002.24,26,NGO,Eligible,28.92,1,3,5,1,5,8,0,4,0,2,5,3,1,4,0,5,0,2,3,8,2,3,0,2,1,1,0,4,1,0,0
1872299872,Urban,39950.2,26,Business,Eligible,20.57,0,2,6,1,5,0,0,3,5,3,3,5,3,4,0,6,3,1,6,1,2,4,1,3,1,2,0,1,2,0,0
1160890564,Urban,34715.57,40,Lawyer,Eligible,28.29,0,1,1,2,3,0,1,8,0,1,3,2,3,6,2,6,0,3,2,0,0,4,5,2,2,0,1,1,1,1,0
1999337872,Urban,49450.96,53,Lawyer,Eligible,27.36,2,3,3,3,4,0,0,10,7,1,4,6,1,5,2,1,1,2,2,0,2,0,3,1,3,0,1,4,0,1,0
1280559905,Rural,40876.09,42,Govt. Service,Eligible,21.92,0,3,1,2,1,5,0,4,1,3,4,3,1,0,1,6,3,3,3,3,1,0,0,1,0,0,0,2,2,1,0
1534618325,Rural,30230.82,32,Business,Eligible,27.9,1,0,1,1,5,10,0,2,1,1,4,4,4,2,0,5,5,1,5,7,2,4,3,0,2,0,1,2,2,1,0
1213744151,Urban,33534.37,57,Private Service,Eligible,20.59,0,3,2,2,2,1,0,7,5,2,3,5,2,4,1,3,3,2,5,3,2,0,0,1,0,2,1,1,2,0,0
1563069954,Urban,29971.73,45,Engineer,Eligible,24.48,1,0,5,3,2,10,2,8,7,0,5,0,1,4,0,3,4,0,5,10,1,4,0,1,2,2,0,1,2,0,0
1564109429,Urban,40954.23,52,Govt. Service,Eligible,28.09,0,2,1,2,1,7,1,7,7,1,6,4,4,1,2,4,3,3,5,4,0,0,3,3,3,1,1,3,0,1,0
1557669575,Rural,41929.39,21,Govt. Service,Eligible,22.6,0,0,5,0,3,5,1,6,2,0,3,2,0,4,2,4,3,3,6,9,0,2,1,1,3,1,1,0,0,1,0
1514481374,Rural,41538.54,47,Doctor,Eligible,20.58,0,0,5,1,4,5,1,6,7,3,6,3,3,0,0,6,2,1,2,4,1,0,3,1,1,0,0,4,2,0,0
1404951755,Urban,41489.87,42,Engineer,Eligible,20.63,0,0,3,1,1,2,2,2,3,2,6,7,3,7,1,5,5,2,6,2,0,3,1,1,2,2,0,1,0,1,0
1483474304,Urban,46589.96,43,Govt. Service,Eligible,25.52,1,0,2,2,2,11,2,7,7,2,3,3,1,0,1,2,2,2,3,6,2,1,4,1,0,1,1,4,0,0,0
1183470895,Rural,35514.6,37,Govt. Service,Eligible,29.0,2,0,0,1,4,12,2,6,7,1,5,4,1,1,2,0,2,0,5,5,2,4,1,0,0,0,0,0,2,0,0
1643120199,Urban,34667.01,66,Lawyer,Eligible,27.15,0,1,6,2,1,10,0,4,0,2,5,1,4,4,2,2,2,0,4,10,2,3,5,1,1,2,0,2,1,1,0
1245309911,Urban,33625.76,71,Lawyer,Eligible,20.88,0,2,4,1,0,6,1,8,7,1,3,8,4,5,0,0,4,0,2,7,1,3,3,3,1,2,1,1,1,1,0
1608101613,Urban,42815.42,78,Doctor,Eligible,28.2,0,0,6,3,5,5,0,9,1,2,5,7,2,4,2,2,3,1,3,7,0,1,0,0,3,2,0,1,0,1,0
1029429091,Urban,49264.53,47,Business,Eligible,23.33,2,2,0,0,2,10,0,9,3,1,3,4,1,6,2,6,1,3,3,7,1,2,4,0,2,0,0,4,2,0,0
1435972316,Urban,44742.37,32,Doctor,Eligible,20.85,1,1,1,3,1,7,0,7,6,1,6,4,0,0,0,2,5,1,3,4,1,2,0,0,2,2,0,0,2,0,0
1142577621,Rural,27423.69,47,Private Service,Eligible,25.14,2,2,4,2,5,7,1,5,0,0,6,1,0,6,0,0,2,2,4,0,2,3,2,0,1,2,0,2,1,1,0
1853323967,Rural,46447.08,38,Doctor,Eligible,27.44,2,1,1,0,3,4,0,2,3,2,4,2,0,1,0,0,2,0,4,2,1,1,0,3,0,1,1,2,1,1,0
1355023640,Urban,47554.47,35,Business,Eligible,20.42,2,1,0,3,2,12,0,8,4,0,6,7,1,4,0,2,0,1,4,5,1,1,5,2,0,0,0,2,2,0,0
1207794168,Rural,21309.74,24,NGO,Eligible,27.06,1,1,0,3,3,0,0,8,2,3,4,8,1,6,2,1,2,3,3,10,0,0,1,0,0,1,0,0,2,1,0
1413908832,Urban,27152.04,72,Engineer,Eligible,24.78,1,0,4,2,3,7,0,6,2,3,4,7,2,5,0,3,3,1,4,8,0,1,2,3,0,0,1,1,2,1,0
1960398438,Urban,28903.17,24,Private Service,Eligible,23.25,0,3,4,3,0,9,2,9,2,1,5,7,1,2,2,4,5,2,6,0,0,0,2,0,0,1,1,0,2,1,0
1950491017,Urban,28176.85,27,Doctor,Eligible,27.14,2,3,4,3,2,8,1,10,7,2,5,6,1,4,0,3,1,0,6,7,1,3,0,1,2,0,1,2,1,1,0
1410184396,Urban,34430.71,47,Private Service,Eligible,27.36,1,0,1,2,1,3,1,4,1,1,5,5,2,7,0,3,4,0,3,3,2,0,4,2,1,2,0,4,0,0,0
1912088203,Urban,49034.91,52,Doctor,Eligible,25.54,1,3,4,0,5,8,2,7,3,1,6,7,2,6,0,6,2,3,6,1,2,0,1,1,0,2,1,1,1,0,0
1134535252,Rural,46637.08,42,Business,Eligible,24.43,2,2,2,1,4,8,2,4,3,2,3,3,0,2,0,1,0,1,3,2,2,3,4,1,3,0,1,0,2,1,0
1417262493,Urban,21987.94,71,Doctor,Eligible,23.7,2,3,5,0,4,4,2,6,1,2,5,0,3,6,2,1,0,2,3,9,2,1,5,1,1,2,1,0,2,0,0
1231764970,Urban,40970.76,45,Private Service,Eligible,24.95,0,1,0,2,4,11,1,8,5,3,5,5,1,5,2,1,4,1,6,1,0,4,3,3,3,2,1,3,2,0,0
1660463228,Urban,36573.81,50,Business,Eligible,24.18,0,1,4,3,0,10,1,3,1,3,6,6,2,0,0,3,4,2,6,10,1,4,3,1,2,0,0,1,2,0,0
1332023175,Rural,21060.36,57,Lawyer,Eligible,26.0,0,1,2,0,3,5,2,3,3,3,4,4,4,0,0,1,3,3,5,4,2,2,0,2,1,2,1,1,2,1,0
1416512345,Urban,26428.89,27,Business,Eligible,26.01,1,0,4,3,1,10,2,5,5,3,3,4,2,0,1,0,3,1,3,7,1,4,1,3,0,0,0,1,0,1,0
1891199162,Urban,31207.72,34,Govt. Service,Eligible,26.57,0,1,6,0,3,11,0,5,6,1,3,0,0,6,1,5,0,3,5,1,2,0,5,1,2,1,0,1,0,0,0
1323830266,Urban,33455.7,40,Doctor,Eligible,24.76,0,0,3,3,4,12,0,7,6,1,3,6,4,7,2,1,5,3,6,3,0,0,1,3,1,1,1,4,0,1,0
1409453992,Urban,31244.9,42,Govt. Service,Eligible,20.84,1,0,4,2,0,10,1,6,3,3,4,7,4,6,0,4,2,0,6,9,1,2,3,3,2,0,1,3,0,1,0
1849026967,Urban,42278.48,58,Private Service,Eligible,24.76,1,2,6,1,1,7,1,10,5,0,4,0,2,3,0,6,0,0,6,8,2,4,5,3,1,2,0,1,0,1,0
1611602400,Urban,46721.9,43,Business,Eligible,26.06,0,1,2,1,2,8,2,7,7,2,3,4,4,5,1,5,1,3,4,9,2,0,1,2,1,0,1,3,1,0,0
1976328649,Urban,35616.42,23,Govt. Service,Eligible,29.35,1,1,3,2,5,7,0,3,2,2,6,3,1,0,2,2,3,3,2,7,1,2,4,1,0,1,1,1,2,0,0
1272322249,Rural,48644.21,79,Engineer,Eligible,29.57,1,2,2,2,0,8,2,8,3,0,3,2,3,3,1,2,0,2,2,3,1,4,2,2,0,0,1,0,0,1,0
1452444568,Urban,28123.34,35,Business,Eligible,22.62,1,2,1,2,2,11,0,9,5,0,4,2,1,0,2,6,0,0,2,9,1,4,3,2,1,1,1,3,2,1,0
1787737120,Urban,35645.16,38,Private Service,Eligible,28.93,0,1,6,3,2,9,1,4,6,3,3,2,1,6,0,1,3,2,6,8,0,3,0,0,1,0,0,2,0,0,0
1844048928,Urban,42876.16,26,Doctor,Eligible,23.47,0,1,6,2,0,2,2,5,6,3,5,4,2,7,2,1,0,2,6,5,2,4,1,1,3,0,1,2,0,0,0
1741145853,Rural,41280.41,43,NGO,Eligible,22.07,0,1,2,0,5,11,2,2,2,3,4,0,1,6,0,0,3,0,2,0,2,4,3,0,3,0,1,4,1,1,0
1434252742,Urban,37941.17,28,Lawyer,Eligible,29.79,0,2,6,0,0,9,0,3,2,2,5,8,3,0,1,4,3,1,6,0,2,2,1,2,2,0,0,1,2,1,0
1039119946,Urban,23181.77,28,Govt. Service,Eligible,20.11,0,3,6,1,2,8,2,6,4,2,3,3,0,0,1,2,4,1,3,3,1,4,5,2,1,2,0,3,1,1,0
1224491019,Urban,44422.84,28,Business,Eligible,26.0,0,0,0,1,1,0,1,9,1,3,3,8,0,6,1,3,3,1,4,2,0,0,1,1,3,2,0,2,0,0,0
1456376406,Urban,41255.12,37,Business,Eligible,24.53,1,2,0,1,3,0,2,6,5,3,6,6,0,1,1,1,0,3,3,2,1,2,0,2,3,1,0,4,0,1,0
1500871807,Rural,33404.83,53,Private Service,Eligible,23.66,0,1,3,1,3,0,0,2,7,1,5,3,3,3,2,0,1,2,4,0,1,3,0,3,0,0,1,4,1,1,0
1978300108,Rural,31359.66,22,NGO,Eligible,24.68,0,1,2,1,2,10,0,3,2,2,4,8,4,7,2,1,5,3,6,1,1,1,4,2,2,0,0,3,2,1,0
1497840370,Rural,31575.7,42,Private Service,Eligible,26.72,0,3,3,0,2,10,1,2,6,0,4,1,1,6,0,1,0,3,5,3,2,2,3,2,0,1,0,2,0,0,0
1812985251,Rural,46195.27,34,Business,Eligible,27.73,1,0,6,2,2,8,1,9,4,3,6,5,2,2,1,2,0,1,5,9,2,1,2,1,2,1,1,4,0,1,0
1086219643,Rural,40382.61,57,Engineer,Eligible,20.66,1,2,2,3,0,2,2,10,4,0,5,7,4,7,0,2,3,2,5,1,1,4,5,1,3,0,1,3,2,1,0
1876375931,Urban,34621.76,72,Lawyer,Eligible,26.28,0,0,3,2,1,10,2,8,3,1,3,6,4,2,1,0,5,3,3,7,0,3,2,3,3,1,0,2,1,1,0
1357369965,Rural,33028.76,37,Lawyer,Eligible,23.46,1,1,0,3,5,10,2,4,3,3,5,3,4,2,1,1,2,0,3,6,2,4,0,0,0,2,0,0,2,1,0
1385825941,Urban,30385.91,66,Engineer,Eligible,20.5,1,3,1,0,1,0,0,3,2,1,3,0,2,1,2,2,0,3,3,5,1,4,4,2,3,0,1,2,0,1,0
1446597913,Urban,24201.91,48,NGO,Eligible,26.12,1,0,3,0,0,3,1,7,5,1,4,1,1,3,0,0,3,1,2,3,1,0,2,0,1,0,0,3,2,1,0
1060484636,Rural,46135.26,39,Business,Eligible,24.16,0,1,2,1,5,1,2,6,3,1,6,5,2,4,1,1,3,2,6,6,2,4,3,1,3,1,1,4,1,1,0
1296816750,Urban,46497.73,35,Private Service,Eligible,26.85,2,2,4,1,1,8,2,2,5,2,3,4,2,2,0,6,0,0,2,10,0,3,5,0,0,0,0,3,2,1,0
1673987047,Rural,33810.64,63,Doctor,Eligible,27.8,0,3,0,0,2,3,1,7,1,0,6,0,1,2,2,6,4,0,6,7,1,0,0,3,0,2,1,2,1,1,0
1163218294,Rural,35401.52,36,Lawyer,Eligible,27.61,2,1,1,3,5,3,1,4,6,3,3,0,0,4,0,5,5,2,2,1,1,0,0,3,0,2,0,2,2,1,0
1221326806,Urban,24938.88,53,NGO,Eligible,20.4,0,2,3,1,5,0,1,10,6,3,6,6,3,2,1,3,3,2,4,8,1,0,2,2,2,0,1,4,0,0,0
1791767481,Rural,26960.78,49,NGO,Eligible,22.44,1,0,1,1,1,9,1,2,0,0,4,8,4,3,0,0,1,2,3,6,0,4,3,0,2,1,1,4,2,1,0
1042671883,Rural,48262.45,22,Govt. Service,Eligible,24.52,2,2,3,1,4,10,0,9,5,3,4,7,0,5,2,1,0,3,4,2,2,1,1,2,3,2,0,4,0,0,0
1792860862,Urban,24649.32,29,Private Service,Eligible,21.5,2,1,3,0,4,2,2,5,0,3,6,1,3,5,2,0,0,2,6,7,0,3,3,3,2,2,0,3,2,1,0
1434813460,Rural,46359.57,67,Doctor,Eligible,26.8,0,1,3,1,2,7,2,5,5,0,3,8,0,4,1,5,1,3,3,9,0,1,2,0,0,1,0,2,1,0,0
1713474533,Urban,28610.5,25,Business,Eligible,20.28,0,1,2,0,0,5,2,2,2,2,6,2,0,2,2,4,0,1,4,6,2,2,0,0,3,1,0,2,1,1,0
1693597877,Urban,31773.59,43,Business,Eligible,27.94,1,1,0,0,3,12,1,4,7,3,5,7,2,0,2,0,1,0,2,2,0,3,4,0,1,2,1,4,0,1,0
1521631596,Urban,42979.53,50,Business,Eligible,22.66,0,3,5,1,2,9,1,8,3,3,4,2,1,1,1,0,3,0,5,7,2,0,3,1,2,2,0,4,0,1,0
1128424619,Urban,23346.01,67,Lawyer,Eligible,24.54,0,0,3,2,2,10,0,9,3,2,6,6,3,3,1,1,5,2,5,0,2,2,5,0,2,1,1,4,1,1,0
1095898307,Urban,28488.07,33,Business,Eligible,20.87,1,2,4,0,4,8,1,2,5,2,3,1,4,6,0,4,2,3,2,5,1,3,3,0,2,1,1,3,2,0,0
1452589790,Urban,33143.99,57,Lawyer,Eligible,29.37,1,3,3,3,3,2,2,3,2,0,4,3,4,5,2,3,5,2,5,5,1,1,2,2,0,2,0,2,1,1,0
1308696779,Urban,44223.9,28,Business,Eligible,28.12,0,0,4,0,2,1,1,3,6,0,5,4,3,1,1,2,1,1,4,4,0,2,0,1,1,1,1,4,2,0,0
1000166488,Urban,36060.12,25,Govt. Service,Eligible,24.31,2,1,1,2,5,6,1,9,6,2,3,5,3,3,0,2,4,1,6,3,2,4,1,1,1,2,0,2,2,1,0
1325157703,Urban,42387.42,43,Private Service,Eligible,24.02,1,1,1,2,5,1,0,9,6,2,4,1,4,7,2,1,0,0,5,4,2,2,1,1,3,1,1,4,1,0,0
1944926923,Urban,37135.07,72,Lawyer,Eligible,23.76,2,1,1,3,2,6,2,7,3,1,5,0,4,4,1,3,0,3,4,4,2,1,4,3,1,2,1,2,1,1,0
1430134412,Urban,33765.69,37,Lawyer,Eligible,25.61,1,3,4,3,1,4,2,9,7,3,3,0,4,2,0,2,1,1,4,2,1,3,1,1,2,0,1,2,2,0,0
1472350650,Urban,44147.88,53,Engineer,Eligible,20.72,1,2,4,0,4,3,1,4,4,0,5,2,4,1,2,5,0,0,5,3,2,3,0,1,0,1,0,0,1,1,0
1392178090,Urban,21773.55,27,Private Service,Eligible,21.92,0,2,4,0,1,1,1,7,4,1,4,4,3,5,0,0,3,1,5,2,2,2,4,3,3,2,1,0,1,0,0
1640231557,Urban,43713.47,46,Business,Eligible,23.39,1,2,6,3,2,6,1,8,0,3,3,4,4,5,0,3,4,2,5,5,2,2,3,3,2,0,0,3,0,0,0
1805331440,Rural,47418.38,79,Lawyer,Eligible,28.87,2,3,5,2,2,12,1,4,7,2,4,3,2,6,0,0,3,3,6,7,1,3,4,2,2,2,0,0,0,0,0
1203912700,Urban,37372.93,27,Business,Eligible,28.47,2,1,2,1,2,6,0,9,2,2,4,1,2,0,2,2,0,3,4,9,0,0,5,2,2,1,1,4,2,0,0
1625544904,Urban,48425.28,73,Engineer,Eligible,26.73,1,2,2,0,5,1,1,7,4,3,3,3,2,2,0,5,4,2,6,9,0,0,2,2,0,2,1,1,0,0,0
1979629015,Urban,28981.01,46,Lawyer,Eligible,23.49,0,0,3,2,0,8,0,6,3,3,4,0,1,1,1,2,1,1,4,5,0,0,0,1,2,1,0,0,2,0,0
1392170769,Rural,41905.63,23,Private Service,Eligible,20.56,0,1,3,0,4,9,2,9,7,1,6,1,3,2,1,3,1,0,3,10,0,3,2,0,2,0,0,3,1,0,0
1496577105,Rural,48447.4,29,Business,Eligible,29.85,2,1,6,3,1,3,1,5,0,0,5,1,3,5,2,0,0,2,6,3,2,3,3,0,2,0,0,0,1,1,0
1612393127,Rural,40626.76,46,Govt. Service,Eligible,28.36,1,1,0,1,2,4,1,3,4,3,4,5,4,3,0,2,3,0,3,8,1,4,1,3,1,0,1,3,1,1,0
1789498525,Urban,39584.92,27,Govt. Service,Eligible,26.25,0,3,4,1,3,6,0,9,5,1,3,8,2,0,1,6,2,3,5,5,0,4,3,0,1,1,0,1,2,1,0
1887995134,Urban,46192.63,41,Govt. Service,Eligible,22.01,1,3,1,3,3,4,0,4,2,2,5,5,2,7,0,0,0,3,4,6,1,0,2,2,2,0,1,0,0,1,0
1396479809,Urban,30605.28,35,Business,Eligible,28.39,2,0,2,2,0,4,0,10,3,3,6,7,2,1,0,5,2,0,2,0,0,4,2,2,0,2,0,3,0,0,0
1536230346,Urban,20715.96,32,Govt. Service,Eligible,24.66,2,0,2,1,3,11,1,3,1,3,3,6,1,1,1,3,5,3,2,4,2,3,2,0,1,2,0,3,0,1,0
1630588523,Rural,25061.62,36,Private Service,Eligible,23.52,2,1,5,2,3,7,1,8,4,3,5,5,2,5,2,4,3,3,3,3,2,2,5,0,2,1,0,3,0,0,0
1574019571,Rural,33364.42,30,Private Service,Eligible,20.95,0,0,3,2,4,11,0,6,6,2,6,2,2,1,0,6,1,3,2,4,2,2,2,3,1,0,0,2,2,1,0
1352782229,Urban,45395.0,75,Engineer,Eligible,25.78,0,1,1,0,4,11,2,9,4,1,6,3,3,4,2,4,5,2,4,4,2,1,4,3,3,2,0,3,0,0,0
1834054220,Urban,45375.65,54,Lawyer,Eligible,20.7,0,3,4,1,3,0,2,8,3,3,4,3,2,7,0,1,2,1,6,1,2,2,0,0,3,0,0,3,2,1,0
1496167224,Urban,24894.68,69,Lawyer,Eligible,29.76,2,2,5,1,5,9,0,10,3,1,6,2,2,3,2,3,0,0,4,0,2,2,1,3,1,0,0,2,2,0,0
1948882767,Urban,38304.1,49,Business,Eligible,22.11,0,3,1,1,1,4,2,5,5,1,4,1,3,3,0,0,1,1,6,7,2,3,4,1,3,0,1,3,2,1,0
1985276539,Urban,49944.05,60,Lawyer,Eligible,21.88,1,0,0,2,5,2,0,4,6,0,4,5,4,2,2,3,5,3,2,9,0,1,5,1,2,2,1,2,2,0,0
1506264994,Rural,31742.89,41,Engineer,Eligible,22.3,2,1,3,3,1,9,1,9,6,0,5,2,3,4,1,3,1,3,5,3,0,0,1,2,3,1,1,3,2,1,0
1225521312,Urban,37135.61,60,Private Service,Eligible,23.42,0,0,5,0,0,11,2,4,2,2,6,1,2,7,0,2,1,0,2,0,0,4,4,2,0,0,0,4,0,0,0
1944035715,Urban,47828.14,60,Govt. Service,Eligible,25.0,2,2,1,3,4,7,1,2,7,0,4,6,3,5,0,0,0,0,5,7,1,4,5,0,1,0,0,3,2,0,0
1149505660,Urban,39222.69,69,Doctor,Eligible,21.25,0,3,0,3,0,1,0,10,2,1,4,2,4,4,2,3,2,1,6,8,2,1,1,0,2,2,1,4,0,1,0
1253697009,Rural,47136.05,63,Engineer,Eligible,25.91,2,3,0,1,3,8,2,6,6,1,4,4,2,0,0,1,1,1,4,1,1,3,1,2,1,0,1,4,0,0,0
1817870469,Urban,40751.63,57,Engineer,Eligible,20.28,0,2,4,1,0,3,2,4,4,3,6,4,3,4,0,6,3,2,3,7,2,3,0,0,0,2,0,2,1,0,0
1285652373,Urban,48554.5,46,Engineer,Eligible,23.24,0,1,5,2,4,2,1,7,4,2,5,1,4,0,0,0,0,0,2,7,1,1,4,1,0,2,0,1,0,0,0
